set,k,QQ,x_b,t,phi_x,F,sigmaF,ReH,ReE,ReHt,dvcs
64.0,10.591,8.5,0.613,-1.1631,277.5,0.029472531054961823,0.0033688394,2.069206191461795,-1.3350328737899595,0.12856779371423865,0.03427157634652464
64.0,10.591,8.5,0.613,-1.1631,292.5,0.03385106249221819,0.0032232369,2.069206191461795,-1.3350328737899595,0.12856779371423865,0.03427157634652464
64.0,10.591,8.5,0.613,-1.1631,307.5,0.035480465715856106,0.0033817485,2.069206191461795,-1.3350328737899595,0.12856779371423865,0.03427157634652464
64.0,10.591,8.5,0.613,-1.1631,322.5,0.03505488872424018,0.0056424467,2.069206191461795,-1.3350328737899595,0.12856779371423865,0.03427157634652464
64.0,10.591,8.5,0.613,-1.1631,337.5,0.04309652823650791,0.007798066,2.069206191461795,-1.3350328737899595,0.12856779371423865,0.03427157634652464
64.0,10.591,8.5,0.613,-1.1631,352.5,0.019990305813767813,0.015008454,2.069206191461795,-1.3350328737899595,0.12856779371423865,0.03427157634652464
65.0,10.591,8.51,0.613,-1.3282,7.5,0.031016613925623486,0.01304436,2.0699666571568245,-1.3071557294522158,0.24552698227580638,0.025421696123901827
65.0,10.591,8.51,0.613,-1.3282,22.5,0.011029762587876501,0.013764589,2.0699666571568245,-1.3071557294522158,0.24552698227580638,0.025421696123901827
65.0,10.591,8.51,0.613,-1.3282,37.5,0.023943654120486695,0.005531853,2.0699666571568245,-1.3071557294522158,0.24552698227580638,0.025421696123901827
65.0,10.591,8.51,0.613,-1.3282,52.5,0.02177802692125561,0.003372914,2.0699666571568245,-1.3071557294522158,0.24552698227580638,0.025421696123901827
65.0,10.591,8.51,0.613,-1.3282,67.5,0.02043501463126752,0.0029117442,2.0699666571568245,-1.3071557294522158,0.24552698227580638,0.025421696123901827
65.0,10.591,8.51,0.613,-1.3282,82.5,0.02256426805644101,0.0026613695,2.0699666571568245,-1.3071557294522158,0.24552698227580638,0.025421696123901827
65.0,10.591,8.51,0.613,-1.3282,97.5,0.021567355206141003,0.0025446187,2.0699666571568245,-1.3071557294522158,0.24552698227580638,0.025421696123901827
65.0,10.591,8.51,0.613,-1.3282,112.5,0.022471828912321662,0.0024246168,2.0699666571568245,-1.3071557294522158,0.24552698227580638,0.025421696123901827
65.0,10.591,8.51,0.613,-1.3282,127.5,0.02654235550517626,0.0026542908,2.0699666571568245,-1.3071557294522158,0.24552698227580638,0.025421696123901827
65.0,10.591,8.51,0.613,-1.3282,142.5,0.02600608705909735,0.0025987332,2.0699666571568245,-1.3071557294522158,0.24552698227580638,0.025421696123901827
65.0,10.591,8.51,0.613,-1.3282,157.5,0.02179411739750035,0.0024760312,2.0699666571568245,-1.3071557294522158,0.24552698227580638,0.025421696123901827
65.0,10.591,8.51,0.613,-1.3282,172.5,0.02342156044576517,0.002586266,2.0699666571568245,-1.3071557294522158,0.24552698227580638,0.025421696123901827
65.0,10.591,8.51,0.613,-1.3282,187.5,0.026306953491459277,0.0028637655,2.0699666571568245,-1.3071557294522158,0.24552698227580638,0.025421696123901827
65.0,10.591,8.51,0.613,-1.3282,202.5,0.02295862812259542,0.002660449,2.0699666571568245,-1.3071557294522158,0.24552698227580638,0.025421696123901827
65.0,10.591,8.51,0.613,-1.3282,217.5,0.027868100268917638,0.002330846,2.0699666571568245,-1.3071557294522158,0.24552698227580638,0.025421696123901827
65.0,10.591,8.51,0.613,-1.3282,232.5,0.024887519105284913,0.0023759096,2.0699666571568245,-1.3071557294522158,0.24552698227580638,0.025421696123901827
65.0,10.591,8.51,0.613,-1.3282,247.5,0.02592441007856517,0.0022197014,2.0699666571568245,-1.3071557294522158,0.24552698227580638,0.025421696123901827
65.0,10.591,8.51,0.613,-1.3282,262.5,0.025585425330446263,0.002422367,2.0699666571568245,-1.3071557294522158,0.24552698227580638,0.025421696123901827
65.0,10.591,8.51,0.613,-1.3282,277.5,0.026783121225843573,0.0022986527,2.0699666571568245,-1.3071557294522158,0.24552698227580638,0.025421696123901827
65.0,10.591,8.51,0.613,-1.3282,292.5,0.025349822840012727,0.002784403,2.0699666571568245,-1.3071557294522158,0.24552698227580638,0.025421696123901827
65.0,10.591,8.51,0.613,-1.3282,307.5,0.023792799540662553,0.0036533084,2.0699666571568245,-1.3071557294522158,0.24552698227580638,0.025421696123901827
65.0,10.591,8.51,0.613,-1.3282,322.5,0.027276421122729252,0.005084674,2.0699666571568245,-1.3071557294522158,0.24552698227580638,0.025421696123901827
65.0,10.591,8.51,0.613,-1.3282,337.5,0.03011783885677548,0.012689724,2.0699666571568245,-1.3071557294522158,0.24552698227580638,0.025421696123901827
65.0,10.591,8.51,0.613,-1.3282,352.5,0.033072715358840155,0.023183348,2.0699666571568245,-1.3071557294522158,0.24552698227580638,0.025421696123901827
66.0,5.75,1.11,0.126,-0.11,7.5,71.92377471923828,0.0,2.946191006388374,-0.438563822949539,-0.6886134190586053,0.09562469487497587
66.0,5.75,1.11,0.126,-0.11,22.5,40.74180603027344,0.0,2.946191006388374,-0.438563822949539,-0.6886134190586053,0.09562469487497587
66.0,5.75,1.11,0.126,-0.11,37.5,21.409242630004883,0.0,2.946191006388374,-0.438563822949539,-0.6886134190586053,0.09562469487497587
66.0,5.75,1.11,0.126,-0.11,55.82,10.925558090209961,0.0,2.946191006388374,-0.438563822949539,-0.6886134190586053,0.09562469487497587
66.0,5.75,1.11,0.126,-0.11,68.33,7.935770208221312,0.75102633,2.946191006388374,-0.438563822949539,-0.6886134190586053,0.09562469487497587
66.0,5.75,1.11,0.126,-0.11,82.35,5.009155991836408,0.40372905,2.946191006388374,-0.438563822949539,-0.6886134190586053,0.09562469487497587
66.0,5.75,1.11,0.126,-0.11,97.13,3.3869092006259143,0.33196965,2.946191006388374,-0.438563822949539,-0.6886134190586053,0.09562469487497587
66.0,5.75,1.11,0.126,-0.11,112.2,2.291455446647837,0.2729851,2.946191006388374,-0.438563822949539,-0.6886134190586053,0.09562469487497587
66.0,5.75,1.11,0.126,-0.11,127.27,2.4230943978467643,0.24621806,2.946191006388374,-0.438563822949539,-0.6886134190586053,0.09562469487497587
66.0,5.75,1.11,0.126,-0.11,142.33,2.0344247968668148,0.1727054,2.946191006388374,-0.438563822949539,-0.6886134190586053,0.09562469487497587
66.0,5.75,1.11,0.126,-0.11,157.4,1.6233518679253751,0.14984426,2.946191006388374,-0.438563822949539,-0.6886134190586053,0.09562469487497587
66.0,5.75,1.11,0.126,-0.11,172.47,1.7796030767533744,0.21027574,2.946191006388374,-0.438563822949539,-0.6886134190586053,0.09562469487497587
66.0,5.75,1.11,0.126,-0.11,187.53,1.4297890251767336,0.1866553,2.946191006388374,-0.438563822949539,-0.6886134190586053,0.09562469487497587
66.0,5.75,1.11,0.126,-0.11,202.6,1.9214662893026542,0.15751046,2.946191006388374,-0.438563822949539,-0.6886134190586053,0.09562469487497587
66.0,5.75,1.11,0.126,-0.11,217.67,1.8157481276593141,0.21538468,2.946191006388374,-0.438563822949539,-0.6886134190586053,0.09562469487497587
66.0,5.75,1.11,0.126,-0.11,232.73,2.3170400759394805,0.2379788,2.946191006388374,-0.438563822949539,-0.6886134190586053,0.09562469487497587
66.0,5.75,1.11,0.126,-0.11,247.8,2.634691215852611,0.27251253,2.946191006388374,-0.438563822949539,-0.6886134190586053,0.09562469487497587
66.0,5.75,1.11,0.126,-0.11,262.87,4.036796504525337,0.31044888,2.946191006388374,-0.438563822949539,-0.6886134190586053,0.09562469487497587
66.0,5.75,1.11,0.126,-0.11,277.65,5.162353660845662,0.44975534,2.946191006388374,-0.438563822949539,-0.6886134190586053,0.09562469487497587
66.0,5.75,1.11,0.126,-0.11,291.67,6.879596471684085,0.8998939,2.946191006388374,-0.438563822949539,-0.6886134190586053,0.09562469487497587
66.0,5.75,1.11,0.126,-0.11,304.18,10.925537109375,0.0,2.946191006388374,-0.438563822949539,-0.6886134190586053,0.09562469487497587
66.0,5.75,1.11,0.126,-0.11,322.5,21.409236907958984,0.0,2.946191006388374,-0.438563822949539,-0.6886134190586053,0.09562469487497587
66.0,5.75,1.11,0.126,-0.11,337.5,40.74180603027344,0.0,2.946191006388374,-0.438563822949539,-0.6886134190586053,0.09562469487497587
66.0,5.75,1.11,0.126,-0.11,352.5,71.92376708984375,0.0,2.946191006388374,-0.438563822949539,-0.6886134190586053,0.09562469487497587
67.0,5.75,1.11,0.126,-0.15,7.5,111.48278045654297,0.0,2.9890385937554615,-0.4739786101302566,-0.6736173378600563,0.09480640989776641
67.0,5.75,1.11,0.126,-0.15,22.5,37.174015045166016,0.0,2.9890385937554615,-0.4739786101302566,-0.6736173378600563,0.09480640989776641
67.0,5.75,1.11,0.126,-0.15,37.5,15.436466217041016,0.0,2.9890385937554615,-0.4739786101302566,-0.6736173378600563,0.09480640989776641
67.0,5.75,1.11,0.126,-0.15,56.12,6.915140628814697,0.0,2.9890385937554615,-0.4739786101302566,-0.6736173378600563,0.09480640989776641
67.0,5.75,1.11,0.126,-0.15,68.12,4.20406538069725,0.45219997,2.9890385937554615,-0.4739786101302566,-0.6736173378600563,0.09480640989776641
67.0,5.75,1.11,0.126,-0.15,82.03,3.0368279452860527,0.44696707,2.9890385937554615,-0.4739786101302566,-0.6736173378600563,0.09480640989776641
67.0,5.75,1.11,0.126,-0.15,97.11,1.8812392225768624,0.19499195,2.9890385937554615,-0.4739786101302566,-0.6736173378600563,0.09480640989776641
67.0,5.75,1.11,0.126,-0.15,112.18,1.942800982521029,0.1648579,2.9890385937554615,-0.4739786101302566,-0.6736173378600563,0.09480640989776641
67.0,5.75,1.11,0.126,-0.15,127.26,1.3368223040330067,0.16317667,2.9890385937554615,-0.4739786101302566,-0.6736173378600563,0.09480640989776641
67.0,5.75,1.11,0.126,-0.15,142.33,1.0194762413224447,0.11442381,2.9890385937554615,-0.4739786101302566,-0.6736173378600563,0.09480640989776641
67.0,5.75,1.11,0.126,-0.15,157.4,1.0536012663600076,0.094778165,2.9890385937554615,-0.4739786101302566,-0.6736173378600563,0.09480640989776641
67.0,5.75,1.11,0.126,-0.15,172.47,0.7862733111758139,0.14674796,2.9890385937554615,-0.4739786101302566,-0.6736173378600563,0.09480640989776641
67.0,5.75,1.11,0.126,-0.15,187.53,0.7484268546381733,0.10769133,2.9890385937554615,-0.4739786101302566,-0.6736173378600563,0.09480640989776641
67.0,5.75,1.11,0.126,-0.15,202.6,0.9823869463297095,0.09184708,2.9890385937554615,-0.4739786101302566,-0.6736173378600563,0.09480640989776641
67.0,5.75,1.11,0.126,-0.15,217.67,1.116435033121806,0.09707241,2.9890385937554615,-0.4739786101302566,-0.6736173378600563,0.09480640989776641
67.0,5.75,1.11,0.126,-0.15,232.74,1.2115323070450206,0.13435405,2.9890385937554615,-0.4739786101302566,-0.6736173378600563,0.09480640989776641
67.0,5.75,1.11,0.126,-0.15,247.82,1.6568380694466758,0.20918016,2.9890385937554615,-0.4739786101302566,-0.6736173378600563,0.09480640989776641
67.0,5.75,1.11,0.126,-0.15,262.89,2.396472190004273,0.18801723,2.9890385937554615,-0.4739786101302566,-0.6736173378600563,0.09480640989776641
67.0,5.75,1.11,0.126,-0.15,277.97,2.769428186359981,0.28046376,2.9890385937554615,-0.4739786101302566,-0.6736173378600563,0.09480640989776641
67.0,5.75,1.11,0.126,-0.15,291.88,4.597642240788572,0.5200433,2.9890385937554615,-0.4739786101302566,-0.6736173378600563,0.09480640989776641
67.0,5.75,1.11,0.126,-0.15,303.88,6.915140628814697,0.0,2.9890385937554615,-0.4739786101302566,-0.6736173378600563,0.09480640989776641
67.0,5.75,1.11,0.126,-0.15,322.5,15.436440467834473,0.0,2.9890385937554615,-0.4739786101302566,-0.6736173378600563,0.09480640989776641
67.0,5.75,1.11,0.126,-0.15,337.5,37.17401123046875,0.0,2.9890385937554615,-0.4739786101302566,-0.6736173378600563,0.09480640989776641
67.0,5.75,1.11,0.126,-0.15,352.5,111.48278045654297,0.0,2.9890385937554615,-0.4739786101302566,-0.6736173378600563,0.09480640989776641
68.0,5.75,1.11,0.126,-0.2,7.5,211.31973266601562,0.0,3.006245858818365,-0.5136420924951275,-0.6542077700413885,0.09375354535510139
68.0,5.75,1.11,0.126,-0.2,22.5,28.537525177001953,0.0,3.006245858818365,-0.5136420924951275,-0.6542077700413885,0.09375354535510139
68.0,5.75,1.11,0.126,-0.2,37.5,9.988235473632812,0.0,3.006245858818365,-0.5136420924951275,-0.6542077700413885,0.09375354535510139
68.0,5.75,1.11,0.126,-0.2,56.19,4.14867639541626,0.0,3.006245858818365,-0.5136420924951275,-0.6542077700413885,0.09375354535510139
68.0,5.75,1.11,0.126,-0.2,67.53,3.630797985075964,0.5001137,3.006245858818365,-0.5136420924951275,-0.6542077700413885,0.09375354535510139
68.0,5.75,1.11,0.126,-0.2,82.0,1.847641237893262,0.18786766,3.006245858818365,-0.5136420924951275,-0.6542077700413885,0.09375354535510139
68.0,5.75,1.11,0.126,-0.2,97.09,1.2918184264391877,0.131239,3.006245858818365,-0.5136420924951275,-0.6542077700413885,0.09375354535510139
68.0,5.75,1.11,0.126,-0.2,112.17,0.8198572934571745,0.12120763,3.006245858818365,-0.5136420924951275,-0.6542077700413885,0.09375354535510139
68.0,5.75,1.11,0.126,-0.2,127.25,0.8424409259374614,0.12841362,3.006245858818365,-0.5136420924951275,-0.6542077700413885,0.09375354535510139
68.0,5.75,1.11,0.126,-0.2,142.32,0.47855093510538294,0.11788265,3.006245858818365,-0.5136420924951275,-0.6542077700413885,0.09375354535510139
68.0,5.75,1.11,0.126,-0.2,157.39,0.6498736608046058,0.056101277,3.006245858818365,-0.5136420924951275,-0.6542077700413885,0.09375354535510139
68.0,5.75,1.11,0.126,-0.2,172.46,0.5672541341863074,0.077547625,3.006245858818365,-0.5136420924951275,-0.6542077700413885,0.09375354535510139
68.0,5.75,1.11,0.126,-0.2,187.54,0.4922283746041627,0.10364655,3.006245858818365,-0.5136420924951275,-0.6542077700413885,0.09375354535510139
68.0,5.75,1.11,0.126,-0.2,202.61,0.4255457981244986,0.0690852,3.006245858818365,-0.5136420924951275,-0.6542077700413885,0.09375354535510139
68.0,5.75,1.11,0.126,-0.2,217.68,0.6548908353511929,0.09249401,3.006245858818365,-0.5136420924951275,-0.6542077700413885,0.09375354535510139
68.0,5.75,1.11,0.126,-0.2,232.75,0.7823925217794662,0.08807643,3.006245858818365,-0.5136420924951275,-0.6542077700413885,0.09375354535510139
68.0,5.75,1.11,0.126,-0.2,247.83,1.1593128139234534,0.12653069,3.006245858818365,-0.5136420924951275,-0.6542077700413885,0.09375354535510139
68.0,5.75,1.11,0.126,-0.2,262.91,1.2408027123916776,0.13362402,3.006245858818365,-0.5136420924951275,-0.6542077700413885,0.09375354535510139
68.0,5.75,1.11,0.126,-0.2,278.0,2.3998806531008214,0.37906167,3.006245858818365,-0.5136420924951275,-0.6542077700413885,0.09375354535510139
68.0,5.75,1.11,0.126,-0.2,292.47,2.708871154962247,0.4742543,3.006245858818365,-0.5136420924951275,-0.6542077700413885,0.09375354535510139
68.0,5.75,1.11,0.126,-0.2,303.81,4.148669719696045,0.0,3.006245858818365,-0.5136420924951275,-0.6542077700413885,0.09375354535510139
68.0,5.75,1.11,0.126,-0.2,322.5,9.988235473632812,0.0,3.006245858818365,-0.5136420924951275,-0.6542077700413885,0.09375354535510139
68.0,5.75,1.11,0.126,-0.2,337.5,28.537525177001953,0.0,3.006245858818365,-0.5136420924951275,-0.6542077700413885,0.09375354535510139
68.0,5.75,1.11,0.126,-0.2,352.5,211.31973266601562,0.0,3.006245858818365,-0.5136420924951275,-0.6542077700413885,0.09375354535510139
69.0,5.75,1.11,0.126,-0.26,7.5,123.17378234863281,0.0,2.971278330879337,-0.5553407177466254,-0.6299570602684105,0.09244479933442863
69.0,5.75,1.11,0.126,-0.26,22.5,16.89789581298828,0.0,2.971278330879337,-0.5553407177466254,-0.6299570602684105,0.09244479933442863
69.0,5.75,1.11,0.126,-0.26,37.5,5.861408233642578,0.0,2.971278330879337,-0.5553407177466254,-0.6299570602684105,0.09244479933442863
69.0,5.75,1.11,0.126,-0.26,55.41,3.628093325179286,0.5002825,2.971278330879337,-0.5553407177466254,-0.6299570602684105,0.09244479933442863
69.0,5.75,1.11,0.126,-0.26,66.94,1.7380724956990945,0.2559427,2.971278330879337,-0.5553407177466254,-0.6299570602684105,0.09244479933442863
69.0,5.75,1.11,0.126,-0.26,81.98,0.9200655596080665,0.132301,2.971278330879337,-0.5553407177466254,-0.6299570602684105,0.09244479933442863
69.0,5.75,1.11,0.126,-0.26,97.08,0.5902977385195642,0.09592051,2.971278330879337,-0.5553407177466254,-0.6299570602684105,0.09244479933442863
69.0,5.75,1.11,0.126,-0.26,112.16,0.696119481917419,0.09273634,2.971278330879337,-0.5553407177466254,-0.6299570602684105,0.09244479933442863
69.0,5.75,1.11,0.126,-0.26,127.24,0.34458507458008186,0.072520204,2.971278330879337,-0.5553407177466254,-0.6299570602684105,0.09244479933442863
69.0,5.75,1.11,0.126,-0.26,142.32,0.3155296125479042,0.04019242,2.971278330879337,-0.5553407177466254,-0.6299570602684105,0.09244479933442863
69.0,5.75,1.11,0.126,-0.26,157.39,0.2968104799252322,0.036425453,2.971278330879337,-0.5553407177466254,-0.6299570602684105,0.09244479933442863
69.0,5.75,1.11,0.126,-0.26,172.46,0.2938835363215443,0.03786466,2.971278330879337,-0.5553407177466254,-0.6299570602684105,0.09244479933442863
69.0,5.75,1.11,0.126,-0.26,187.54,0.3202619831824625,0.04627569,2.971278330879337,-0.5553407177466254,-0.6299570602684105,0.09244479933442863
69.0,5.75,1.11,0.126,-0.26,202.61,0.40824712859241086,0.05176714,2.971278330879337,-0.5553407177466254,-0.6299570602684105,0.09244479933442863
69.0,5.75,1.11,0.126,-0.26,217.68,0.39367765640577623,0.047726743,2.971278330879337,-0.5553407177466254,-0.6299570602684105,0.09244479933442863
69.0,5.75,1.11,0.126,-0.26,232.76,0.35276853749891457,0.059817478,2.971278330879337,-0.5553407177466254,-0.6299570602684105,0.09244479933442863
69.0,5.75,1.11,0.126,-0.26,247.84,0.6615985403613136,0.07691893,2.971278330879337,-0.5553407177466254,-0.6299570602684105,0.09244479933442863
69.0,5.75,1.11,0.126,-0.26,262.92,0.7240140952644349,0.08175076,2.971278330879337,-0.5553407177466254,-0.6299570602684105,0.09244479933442863
69.0,5.75,1.11,0.126,-0.26,278.02,1.09189894511013,0.22061615,2.971278330879337,-0.5553407177466254,-0.6299570602684105,0.09244479933442863
69.0,5.75,1.11,0.126,-0.26,293.06,1.6722450280009387,0.3198759,2.971278330879337,-0.5553407177466254,-0.6299570602684105,0.09244479933442863
69.0,5.75,1.11,0.126,-0.26,304.59,2.6695855036791114,0.4811624,2.971278330879337,-0.5553407177466254,-0.6299570602684105,0.09244479933442863
69.0,5.75,1.11,0.126,-0.26,322.5,5.86140775680542,0.0,2.971278330879337,-0.5553407177466254,-0.6299570602684105,0.09244479933442863
69.0,5.75,1.11,0.126,-0.26,337.5,16.89789581298828,0.0,2.971278330879337,-0.5553407177466254,-0.6299570602684105,0.09244479933442863
69.0,5.75,1.11,0.126,-0.26,352.5,123.17072296142578,0.0,2.971278330879337,-0.5553407177466254,-0.6299570602684105,0.09244479933442863
70.0,5.75,1.11,0.126,-0.34,7.5,24.114818572998047,0.0,2.8433209032349764,-0.6024797992540332,-0.5960409726818425,0.09062000110242707
70.0,5.75,1.11,0.126,-0.34,22.5,7.518348693847656,0.0,2.8433209032349764,-0.6024797992540332,-0.5960409726818425,0.09062000110242707
70.0,5.75,1.11,0.126,-0.34,43.8,2.167167901992798,0.0,2.8433209032349764,-0.6024797992540332,-0.5960409726818425,0.09062000110242707
70.0,5.75,1.11,0.126,-0.34,53.26,1.032858987478136,0.37595433,2.8433209032349764,-0.6024797992540332,-0.5960409726818425,0.09062000110242707
70.0,5.75,1.11,0.126,-0.34,66.86,0.9705546966999821,0.20552962,2.8433209032349764,-0.6024797992540332,-0.5960409726818425,0.09062000110242707
70.0,5.75,1.11,0.126,-0.34,81.98,0.6444204003629144,0.084438555,2.8433209032349764,-0.6024797992540332,-0.5960409726818425,0.09062000110242707
70.0,5.75,1.11,0.126,-0.34,97.07,0.39960171542444883,0.050886426,2.8433209032349764,-0.6024797992540332,-0.5960409726818425,0.09062000110242707
